,movie_id,movie_rating_avg,movie_rating_no,movie_title,movie_year,user_rating,user_rated_date,user_name,user_page
285,8824,7.5,171424.0,Powrót do przyszłości II,1989,10,2013-07-08,tomasza,1
286,1048,8.8,876715.0,Skazani na Shawshank,1994,10,2015-07-30,Andrew107,1
287,1047,8.2,654521.0,Milczenie owiec,1991,9,2015-07-30,Andrew107,1
288,1019,8.5,380152.0,Lot nad kukułczym gniazdem,1975,10,2015-07-30,Andrew107,1
289,290802,7.3,126609.0,Ocean's 13,2007,8,2018-01-07,alexandras1997,1
290,105744,7.2,134064.0,Ocean's Twelve: Dogrywka,2004,8,2018-01-07,alexandras1997,1
291,8263,7.6,215835.0,Ocean's Eleven: Ryzykowna gra,2001,8,2018-01-07,alexandras1997,1
292,583649,6.7,65799.0,Gangster Squad. Pogromcy mafii,2013,7,2017-09-02,Koscik97,1
293,461734,7.3,79784.0,Blue Valentine,2010,8,2017-09-02,Koscik97,1
294,816980,7.7,54971.0,1917,2019,0,2020-02-05,Bathorzak,1
295,753171,6.7,1619.0,Wspomnienie lata,2016,0,2020-02-04,Bathorzak,1
296,847749,6.4,2966.0,Co zrobił Jack?,2017,0,2020-01-25,Bathorzak,1
297,795063,6.6,70407.0,Pitbull. Ostatni pies,2018,7,2018-03-29,greyshh,1
298,610,6.9,3411.0,Szaleństwa młodości,1996,6,2018-02-26,greyshh,1
299,200092,7.5,253424.0,Krwawy diament,2006,7,2020-04-22,piotrek_cyran,1
300,372601,7.6,241121.0,Choć goni nas czas,2007,7,2020-04-22,piotrek_cyran,1
301,556864,7.6,264439.0,Sherlock Holmes: Gra cieni,2011,9,2020-04-22,piotrek_cyran,1
302,600590,7.3,92897.0,Sierpień w hrabstwie Osage,2013,8,2017-06-15,greenzuz,1
303,545488,7.3,45372.0,Debiutanci,2010,9,2017-06-15,greenzuz,1
304,224726,7.7,80855.0,Cudowne dziecko,2007,7,2017-06-15,greenzuz,1
305,1413,7.6,28914.0,Gia,1998,6,2019-02-22,AoiYuno,1
306,19,7.2,25810.0,Boogie Nights,1997,8,2019-02-20,AoiYuno,1
